vtSymbol,OpenTime,OpenPrice,Direction,CloseTime,ClosePrice,Volume,Profit
RB,2011-06-14 09:10:00,3392.0,Short,2011-06-23 09:30:00,3324.9966802099998,31.0,19942.80223781355
RB,2011-07-14 11:23:00,3445.0,Long,2011-07-14 13:53:00,3435.7828599200002,31.0,-3690.6176934574605
RB,2011-08-03 09:01:00,3514.0,Long,2011-08-05 09:02:00,3456.2465491600001,31.0,-18739.647403423933
RB,2011-08-10 14:59:00,3432.0,Short,2011-08-11 09:59:00,3433.6659265399999,31.0,-1349.2728711227005
RB,2011-09-15 14:04:00,3409.0,Short,2011-09-21 11:27:00,3330.4408966000001,31.0,23524.399386205376
RB,2011-09-27 09:01:00,3215.7464188899999,Short,2011-09-27 09:02:00,3206.42749258,34.0,2270.0810324099602
RB,2011-09-27 11:10:00,3197.0,Short,2011-10-10 09:02:00,3126.8581986600002,34.0,22953.201276845492
RB,2011-11-08 09:01:00,2955.53003352,Long,2011-11-10 09:02:00,2921.8303946199999,37.0,-13426.32872884121
RB,2011-12-08 09:01:00,2989.2296724299999,Long,2011-12-08 09:16:00,2985.6446044600002,36.0,-2225.7199431679419
RB,2011-12-27 09:35:00,3031.0,Long,2011-12-28 09:22:00,3028.6654200900002,36.0,-1778.596722723159
RB,2011-12-29 09:01:00,3025.08035212,Long,2011-12-29 09:02:00,3026.5143793100001,36.0,-421.60762193146144
RB,2012-02-14 13:47:00,3050.0,Short,2012-02-21 09:22:00,3003.5699443100002,36.0,15776.891530404766
RB,2012-02-29 09:01:00,3075.0,Long,2012-02-29 09:12:00,3068.8181813400001,36.0,-3166.6321721281906
RB,2012-03-01 13:31:00,3078.0,Long,2012-03-01 14:57:00,3070.9692221199998,36.0,-3472.4429287963872
RB,2012-03-05 09:05:00,3076.0,Long,2012-03-05 10:07:00,3060.2140182100002,36.0,-6623.8571490554968
RB,2012-03-13 09:37:00,3112.0,Long,2012-03-14 10:38:00,3113.3438319900001,35.0,-447.54583761960589
RB,2012-03-22 09:03:00,3127.0,Long,2012-03-23 09:06:00,3119.0866843399999,35.0,-3688.2735149519281
RB,2012-03-27 09:07:00,3128.0,Long,2012-03-28 10:01:00,3123.3938235999999,35.0,-2530.9605238260333
RB,2012-03-30 14:45:00,3102.0,Short,2012-04-05 10:33:00,3105.4474100000002,35.0,-2123.8541593500763
RB,2012-04-13 09:17:00,3155.0,Long,2012-04-13 09:31:00,3147.8009461000001,34.0,-3341.9735581673503
RB,2012-05-14 13:42:00,2980.0,Short,2012-05-17 11:19:00,2926.70113051,36.0,18254.951775701644
RB,2012-06-06 09:22:00,2937.0,Long,2012-06-11 11:27:00,2953.9796791799999,37.0,5324.5150484703208
RB,2012-07-09 14:52:00,2909.0,Short,2012-07-13 13:49:00,2867.11903734,38.0,14935.273287381089
RB,2012-07-23 14:47:00,2730.0,Short,2012-07-24 09:03:00,2749.84926133,41.0,-9182.8709650145265
RB,2012-07-24 13:31:00,2721.0,Short,2012-07-25 10:00:00,2747.63699322,41.0,-11965.381336922028
RB,2012-08-03 14:31:00,2702.0,Short,2012-08-06 09:08:00,2717.4026623700001,41.0,-7357.2870808572288
RB,2012-08-10 14:42:00,2738.0,Long,2012-08-13 14:30:00,2724.77688941,40.0,-6307.7553115764131
RB,2012-08-17 09:01:00,2701.9167855999999,Short,2012-08-22 09:06:00,2659.8836915000002,40.0,15798.765620915896
RB,2012-09-03 13:36:00,2486.0,Short,2012-09-06 14:36:00,2398.83605446,44.0,37257.203251203755
RB,2012-09-14 10:53:00,2609.0,Long,2012-09-17 09:06:00,2603.1021433300002,44.0,-3704.3894291064244
RB,2012-09-18 13:43:00,2646.0,Long,2012-09-20 09:53:00,2645.87266013,43.0,-1142.3066684855962
RB,2012-10-22 13:32:00,2699.0,Long,2012-10-23 11:08:00,2700.44194019,42.0,-461.16168168799328
RB,2012-11-28 09:07:00,2582.0,Short,2012-11-30 14:55:00,2552.7691895200001,44.0,11755.626766861096
RB,2012-12-28 10:31:00,2841.0,Long,2013-01-09 09:13:00,2915.1542833899998,40.0,28631.467184664329
RB,2013-02-01 10:33:00,3013.0,Long,2013-02-05 09:02:00,3068.5834562,39.0,20660.3661632082
RB,2013-02-22 09:21:00,2991.0,Short,2013-02-27 11:05:00,2936.9232154199999,40.0,20593.596903383237
RB,2013-03-12 11:09:00,2859.0,Short,2013-03-15 10:54:00,2782.3483093499999,42.0,31116.77344400734
RB,2013-04-15 09:50:00,2773.0,Short,2013-04-18 10:07:00,2691.50808018,45.0,35525.461055391912
RB,2013-04-19 13:31:00,2681.2519252799998,Short,2013-04-19 14:01:00,2699.56648761,48.0,-10009.269202218802
RB,2013-05-17 10:33:00,2598.0,Short,2013-05-17 13:48:00,2630.70373324,49.0,-17261.035770528768
RB,2013-05-27 13:53:00,2576.0,Short,2013-06-03 09:04:00,2537.6657565999999,49.0,17553.209643926653
RB,2013-06-27 09:06:00,2508.0,Short,2013-06-27 09:37:00,2523.7466892299999,51.0,-9307.4305884506794
RB,2013-07-01 09:01:00,2550.1196589900001,Long,2013-07-08 09:07:00,2586.9278683900002,49.0,16804.307277158441
RB,2013-07-11 11:29:00,2625.0,Long,2013-07-15 11:28:00,2642.35175428,49.0,7264.2593612402907
RB,2013-07-25 09:01:00,2654.58819662,Long,2013-07-26 09:07:00,2642.35175428,48.0,-7087.7454408431713
RB,2013-07-29 13:47:00,2621.0,Short,2013-07-31 11:02:00,2630.1153119400001,49.0,-5703.807500885101
RB,2013-08-14 13:52:00,2756.0,Long,2013-08-14 14:49:00,2743.8422466100001,46.0,-6765.5593027440254
RB,2013-08-28 13:43:00,2750.0,Long,2013-08-28 14:31:00,2735.2047579,46.0,-7978.1307848633978
RB,2013-08-29 10:57:00,2701.0,Short,2013-08-29 14:15:00,2715.0506175800001,46.0,-7632.422415208729
RB,2013-09-06 10:56:00,2678.0,Short,2013-09-09 09:02:00,2695.61626798,47.0,-9472.2059151950489
RB,2013-09-11 14:29:00,2678.0,Short,2013-09-17 09:40:00,2635.1538470199998,46.0,18544.825293837155
RB,2013-09-26 09:08:00,2608.0,Short,2013-09-30 09:05:00,2585.4882869399999,48.0,9596.3348310269503
RB,2013-10-23 09:01:00,2562.4549837200002,Short,2013-10-23 09:14:00,2570.3726817000002,49.0,-5111.1805658055591
RB,2013-11-13 09:24:00,2549.0,Long,2013-11-13 14:58:00,2530.6123366000002,49.0,-10238.856070493321
RB,2013-12-03 13:39:00,2564.0,Long,2013-12-04 14:59:00,2574.3153456999999,49.0,3822.7419410606281
RB,2014-01-02 09:02:00,2479.0,Short,2014-01-09 09:16:00,2417.53947178,51.0,30075.145879139229
RB,2014-03-28 09:48:00,2246.0,Long,2014-04-09 14:33:00,2321.2541120400001,57.0,41494.510378413775
RB,2014-04-18 14:49:00,2227.0,Short,2014-04-22 14:39:00,2222.7393486699998,60.0,1089.4064370799206
RB,2014-05-15 09:03:00,2167.0,Short,2014-05-22 09:07:00,2116.6991519799999,61.0,29202.211643929284
RB,2014-06-13 09:21:00,2072.0,Short,2014-06-13 11:28:00,2083.86089752,65.0,-9279.7143463387874
RB,2014-06-23 13:34:00,2095.0,Long,2014-06-24 09:10:00,2091.3863308300001,64.0,-3860.6769939730348
RB,2014-07-15 13:40:00,2154.0,Long,2014-07-17 09:16:00,2140.6642695800001,62.0,-9774.4220451138917
RB,2014-07-23 09:46:00,2085.0,Short,2014-07-28 09:01:00,2085.880795,64.0,-2110.6451708800223
RB,2014-08-20 13:44:00,2056.0,Short,2014-08-26 09:02:00,2043.4236021900001,65.0,6608.1960423575783
RB,2014-09-11 09:05:00,1903.0,Short,2014-09-15 09:02:00,1928.3783055500001,70.0,-19433.010366388535
RB,2014-09-18 14:57:00,1899.0,Short,2014-09-26 10:35:00,1777.7237504300001,69.0,82046.918264520267
RB,2014-09-29 14:02:00,1732.0,Short,2014-10-08 09:02:00,1758.54953432,81.0,-23407.857311479936
RB,2014-11-12 14:38:00,1808.0,Long,2014-11-13 09:02:00,1794.2696358000001,76.0,-12228.849284320755
RB,2014-12-04 14:41:00,1819.0,Long,2014-12-08 14:37:00,1810.5297625200001,75.0,-8124.8928421889423
RB,2014-12-30 23:01:00,1841.0,Long,2014-12-31 09:23:00,1828.9107753400001,74.0,-10697.599645775084
RB,2015-01-06 09:06:00,1847.0,Long,2015-01-06 21:04:00,1840.9291298799999,73.0,-6160.9540140813197
RB,2015-01-14 00:05:00,1773.0,Short,2015-01-14 14:58:00,1759.62849626,76.0,8373.8630766842252
RB,2015-01-22 09:03:00,1758.0,Short,2015-01-22 21:09:00,1758.2145722,77.0,-1975.9691160594159
RB,2015-01-26 09:08:00,1753.0,Short,2015-01-26 21:25:00,1737.7126732900001,77.0,9962.4566908565848
RB,2015-01-28 09:25:00,1737.0,Short,2015-01-28 11:03:00,1743.36836954,78.0,-6798.7969740241224
RB,2015-02-04 21:01:00,1753.26583798,Short,2015-02-04 21:11:00,1755.3867240699999,77.0,-3443.2485365777616
RB,2015-02-05 21:01:00,1750.4379898499999,Short,2015-02-05 21:14:00,1754.67976204,77.0,-5076.0586531956224
RB,2015-03-09 09:03:00,1705.0,Short,2015-03-11 09:18:00,1671.25824233,79.0,24809.264158155907
RB,2015-03-17 09:19:00,1689.0,Long,2015-03-17 09:29:00,1685.5289053900001,81.0,-4704.923475436517
RB,2015-03-23 13:32:00,1695.0,Long,2015-03-24 09:30:00,1710.35556522,80.0,10412.023730782414
RB,2015-03-26 21:01:00,1674.1220616799999,Short,2015-03-27 21:20:00,1670.0961168399999,82.0,1387.0488781613317
RB,2015-04-02 13:45:00,1586.0,Short,2015-04-03 09:52:00,1590.9192017,87.0,-6296.0974495479268
RB,2015-04-07 09:02:00,1569.0,Short,2015-04-08 13:34:00,1545.9628176799999,87.0,18031.34685326189
RB,2015-04-09 23:22:00,1533.0,Short,2015-04-10 21:16:00,1531.2010199399999,90.0,-456.69603779453132
RB,2015-04-15 09:02:00,1560.0,Long,2015-04-15 09:25:00,1554.0147073600001,89.0,-7384.057758554949
RB,2015-04-23 09:02:00,1562.0,Long,2015-04-23 10:54:00,1552.67272574,88.0,-10242.092548665092
RB,2015-04-24 21:05:00,1597.0,Long,2015-04-27 09:07:00,1588.2352384799999,86.0,-9531.6251377093595
RB,2015-05-05 09:18:00,1622.0,Long,2015-05-05 11:16:00,1613.0618983100001,84.0,-9459.7506190579879
RB,2015-05-08 09:20:00,1605.0,Short,2015-05-08 09:58:00,1611.7199167000001,84.0,-7594.9345010028946
RB,2015-05-11 21:02:00,1624.0,Long,2015-05-11 23:49:00,1617.08784315,83.0,-7666.1004764814288
RB,2015-06-02 09:05:00,1591.0,Long,2015-06-03 09:12:00,1586.22226606,84.0,-5960.1831799490083
RB,2015-06-08 21:02:00,1566.0,Short,2015-06-08 23:16:00,1572.1314591299999,85.0,-7178.4814345259983
RB,2015-06-11 11:24:00,1574.0,Long,2015-06-11 21:20:00,1572.1314591299999,84.0,-3513.8493733669711
RB,2015-06-17 14:59:00,1492.0,Short,2015-06-17 21:06:00,1496.9804888199999,88.0,-6405.8604446160643
RB,2015-06-25 23:01:00,1487.0,Short,2015-06-25 23:23:00,1494.2965256,88.0,-8443.2966222527957
RB,2015-06-26 22:04:00,1482.0,Short,2015-06-29 09:04:00,1491.61256237,88.0,-10480.73279108854
RB,2015-07-20 13:33:00,1371.0,Long,2015-07-21 09:09:00,1386.93799659,94.0,12842.470622920551
RB,2015-07-29 21:03:00,1382.0,Long,2015-07-29 21:28:00,1372.7489958799999,94.0,-10834.890278412777
RB,2015-07-30 09:11:00,1379.0,Long,2015-07-30 11:07:00,1368.1666196399999,94.0,-12321.611200646248
RB,2015-08-04 21:14:00,1375.0,Long,2015-08-05 09:07:00,1366.85736929,93.0,-9687.6392956440141
RB,2015-08-07 09:22:00,1351.0,Short,2015-08-07 14:42:00,1350.4917398699999,94.0,-1656.17570134773
RB,2015-08-11 22:33:00,1343.0,Short,2015-08-12 09:04:00,1348.52786434,94.0,-7329.1960988479141
RB,2015-08-20 21:01:00,1331.5076097399999,Short,2015-08-20 23:27:00,1332.8168600900001,95.0,-3396.8986571340247
RB,2015-09-02 09:02:00,1280.0,Short,2015-09-08 11:07:00,1262.11734099,98.0,15315.878330382977
RB,2015-09-17 23:31:00,1262.0,Short,2015-09-21 21:37:00,1251.64333816,101.0,8186.3504812458559
RB,2015-09-21 23:44:00,1247.0609619300001,Short,2015-09-22 14:23:00,1241.82396051,103.0,3077.7563155887519
RB,2015-09-23 09:30:00,1234.0,Short,2015-09-23 14:10:00,1244.44246122,104.0,-13197.917684766922
RB,2015-09-24 21:05:00,1237.0,Short,2015-09-24 22:25:00,1241.16933533,103.0,-6609.6668314389563
RB,2015-09-29 23:42:00,1199.0,Short,2015-10-08 09:02:00,1200.58257437,106.0,-4051.8845850831931
RB,2015-10-15 14:27:00,1204.0,Long,2015-10-15 23:03:00,1194.69094778,105.0,-12126.367380516913
RB,2015-10-21 10:50:00,1175.0,Short,2015-10-21 23:01:00,1187.4900708299999,106.0,-15609.899027307898
RB,2015-10-23 10:02:00,1177.0,Short,2015-10-23 14:59:00,1177.6706931799999,105.0,-3051.4682617838412
RB,2015-10-27 11:11:00,1181.0,Long,2015-10-28 00:24:00,1173.74294212,104.0,-9872.233461180529
RB,2015-10-28 14:40:00,1171.0,Short,2015-10-28 22:28:00,1175.7068176499999,104.0,-7219.1478650355457
RB,2015-10-30 10:33:00,1171.0,Short,2015-11-02 10:15:00,1173.0883169399999,104.0,-4495.6348025616699
RB,2015-11-12 21:05:00,1138.0,Short,2015-11-16 09:09:00,1136.1826892399999,106.0,-434.71395945938184
RB,2015-11-17 21:12:00,1129.0,Short,2015-11-19 13:46:00,1103.9047719299999,107.0,24472.973224303565
RB,2015-12-10 21:02:00,1063.0,Short,2015-12-10 23:42:00,1063.2345961200001,116.0,-2838.7747123500426
RB,2015-12-14 21:16:00,1077.0,Long,2015-12-15 11:08:00,1078.0824380900001,114.0,-1291.6999753421505
RB,2015-12-17 09:21:00,1089.0,Long,2015-12-17 14:35:00,1082.60134651,113.0,-9735.8693958556469
RB,2015-12-21 10:47:00,1126.0,Long,2015-12-21 22:34:00,1121.9804056200001,108.0,-6743.9438142068993
RB,2015-12-25 09:14:00,1117.0,Long,2015-12-28 09:07:00,1115.52482216,109.0,-4031.2890512154563
RB,2016-01-13 11:06:00,1123.0,Short,2016-01-14 21:32:00,1140.7015976600001,108.0,-21522.205245347348
RB,2016-01-18 14:51:00,1175.0,Long,2016-01-20 09:07:00,1179.4350984299999,101.0,2221.651469358495
RB,2016-01-29 11:05:00,1171.0,Short,2016-01-29 21:06:00,1175.5617483599999,102.0,-6932.3326255326283
RB,2016-02-04 21:10:00,1196.0,Long,2016-02-05 00:18:00,1185.24512355,99.0,-12863.070952731434
RB,2016-02-19 09:06:00,1208.0,Long,2016-02-23 09:20:00,1251.0920748599999,97.0,39620.780682938494
RB,2016-03-01 10:04:00,1273.0,Long,2016-03-02 14:45:00,1283.36999216,95.0,7708.6374027448364
RB,2016-03-10 00:43:00,1405.0,Long,2016-03-10 09:20:00,1382.78597747,87.0,-21308.73698113986
RB,2016-03-22 09:02:00,1392.0,Long,2016-03-22 09:45:00,1380.55044434,86.0,-11805.057205813229
RB,2016-03-29 13:34:00,1370.0,Short,2016-03-29 14:32:00,1386.9656415699999,86.0,-16547.550795374926
RB,2016-04-08 09:52:00,1405.0,Long,2016-04-13 11:09:00,1501.7976720199999,83.0,78440.803569822281
RB,2016-04-21 14:22:00,1768.0,Long,2016-04-21 21:02:00,1734.66933154,70.0,-24976.654775207779
RB,2016-05-10 09:02:00,1352.0,Short,2016-05-10 13:32:00,1382.4750035100001,90.0,-29473.605909315971
RB,2016-05-18 21:17:00,1309.0,Short,2016-05-19 09:16:00,1326.6627875900001,91.0,-18132.982020570787
RB,2016-05-24 09:13:00,1243.0,Short,2016-05-24 09:23:00,1250.3219405299999,94.0,-8996.996360609719
RB,2016-05-26 09:02:00,1239.0,Short,2016-05-26 09:08:00,1245.83130246,94.0,-8534.9984548312023
RB,2016-06-06 14:47:00,1326.0,Long,2016-06-07 09:07:00,1335.00254399,87.0,5860.7060499729132
RB,2016-07-20 09:06:00,1486.0,Short,2016-07-20 09:13:00,1496.66551424,78.0,-10111.749017310714
RB,2016-07-22 22:55:00,1478.0,Short,2016-07-25 09:10:00,1492.8163959000001,78.0,-13348.512480880268
RB,2016-07-28 22:48:00,1587.0,Long,2016-07-29 09:31:00,1580.06307825,72.0,-6662.6122016340078
RB,2016-08-25 22:41:00,1586.0,Short,2016-09-01 11:26:00,1490.70798053,71.0,66018.887557082388
RB,2016-09-14 11:24:00,1412.0,Short,2016-09-20 13:32:00,1419.6030810499999,85.0,-8403.3051543891652
RB,2016-09-28 09:10:00,1412.0,Short,2016-09-28 21:14:00,1432.701352,84.0,-19308.090593568035
RB,2016-10-14 11:26:00,1484.0,Long,2016-10-18 09:07:00,1499.44016117,79.0,10382.035551567578
RB,2016-11-10 21:10:00,1878.0,Long,2016-11-11 21:23:00,2007.77781981,63.0,80255.222477651958
RB,2016-11-17 09:02:00,1732.0,Short,2016-11-17 13:35:00,1742.0700374999999,73.0,-9064.7344877374253
RB,2016-11-18 09:12:00,1736.0,Short,2016-11-22 09:04:00,1732.71412968,72.0,676.07921306300977
RB,2016-11-25 10:35:00,1863.0,Long,2016-11-25 11:21:00,1935.4254659400001,67.0,46930.567673582082
RB,2016-12-21 14:38:00,1792.0,Short,2016-12-26 09:38:00,1628.27319412,72.0,116197.04056362338
RB,2017-01-12 10:41:00,1843.0,Long,2017-01-12 11:20:00,1824.5535057899999,77.0,-16026.202161645893
RB,2017-01-12 21:34:00,1835.0,Long,2017-01-16 09:05:00,1883.1531350600001,76.0,34793.803007335497
RB,2017-01-24 21:05:00,1874.0,Long,2017-02-03 09:01:00,1769.0,76.0,-81596.868000000002
RB,2017-02-03 21:02:00,1774.0,Short,2017-02-07 11:30:00,1800.6585113199999,76.0,-22052.142650060236
RB,2017-02-10 22:33:00,1908.0,Long,2017-02-14 09:53:00,1924.6849111500001,70.0,10011.149861219543
RB,2017-02-17 21:32:00,1980.0,Long,2017-02-21 13:32:00,2036.1948853199999,68.0,36579.420765398179
RB,2017-03-14 23:00:00,2046.0,Long,2017-03-16 09:57:00,2053.8316669400001,67.0,3632.5281281150901
RB,2017-04-05 14:15:00,2010.0,Long,2017-04-05 14:31:00,1980.10824093,69.0,-22280.631226924197
RB,2017-04-10 11:09:00,1856.0,Short,2017-04-10 21:58:00,1860.3635405800001,73.0,-4916.6791618623856
